S,L,sharpe,ann_return,max_drawdown,total_pnl,hit_rate
18,29,0.0678,119.6274,-7751.89,2249.66,0.4965
37,51,0.0677,119.5126,-6984.04,2247.5,0.5005
22,123,0.0677,119.469,-6762.0,2246.68,0.5037
66,95,0.0676,119.2445,-5537.0,2242.46,0.5071
11,58,0.0676,119.2403,-7367.0,2242.38,0.4948
65,96,0.0676,119.2445,-5537.0,2242.46,0.5071
14,103,0.0676,119.2169,-7178.9,2241.94,0.4986
13,59,0.0675,119.1531,-7378.5,2240.74,0.4953
29,55,0.0675,119.0574,-5856.9,2238.94,0.5014
1,82,0.0675,119.1595,-7609.43,2240.86,0.4993
22,41,0.0674,118.8308,-7955.75,2234.68,0.5003
51,59,0.0674,118.9404,-5394.0,2236.74,0.502
9,50,0.0674,118.8468,-8515.07,2234.98,0.4965
23,35,0.0673,118.8043,-7103.25,2234.18,0.5012
58,62,0.0673,118.7521,-5346.5,2233.2,0.5031
59,61,0.0673,118.7521,-5346.5,2233.2,0.5031
49,57,0.0672,118.5501,-5351.44,2229.4,0.502
22,45,0.0672,118.6256,-7237.52,2230.82,0.5014
30,62,0.0672,118.6352,-7160.54,2231.0,0.5007
1,86,0.0672,118.633,-7811.33,2230.96,0.4988
12,47,0.0672,118.498,-7785.63,2228.42,0.4982
12,45,0.0671,118.3544,-7577.83,2225.72,0.4993
21,26,0.0671,118.3023,-7389.31,2224.74,0.4972
21,47,0.067,118.2693,-7244.22,2224.12,0.5016
13,44,0.067,118.2619,-8098.57,2223.98,0.4986
21,126,0.067,118.1396,-6859.5,2221.68,0.5031
29,85,0.0669,118.0492,-5784.36,2219.98,0.502
32,40,0.0669,117.9503,-6816.75,2218.12,0.4988
25,41,0.0669,117.9779,-7454.25,2218.64,0.5014
31,51,0.0669,118.1119,-5226.18,2221.16,0.5003
18,121,0.0669,118.0162,-5792.0,2219.36,0.5047
32,60,0.0668,117.8088,-7106.38,2215.46,0.5005
22,121,0.0668,117.8471,-6897.5,2216.18,0.5037
32,41,0.0668,117.7907,-7151.75,2215.12,0.4986
32,100,0.0667,117.662,-6173.0,2212.7,0.5028
20,95,0.0667,117.7152,-6213.14,2213.7,0.5003
20,48,0.0667,117.6525,-7566.82,2212.52,0.5014
39,50,0.0667,117.7418,-7274.64,2214.2,0.4997
17,55,0.0665,117.3834,-7287.5,2207.46,0.498
27,59,0.0665,117.3717,-6222.1,2207.24,0.5014
15,51,0.0664,117.143,-7332.0,2202.94,0.4978
26,59,0.0664,117.1154,-6232.92,2202.42,0.502
25,59,0.0663,116.9271,-5588.96,2198.88,0.5016
35,97,0.0663,116.9048,-5348.25,2198.46,0.5028
31,52,0.0662,116.8293,-5752.3,2197.04,0.5009
37,53,0.0662,116.8155,-7482.56,2196.78,0.5001
60,120,0.0662,116.8165,-6165.04,2196.8,0.505
24,119,0.0662,116.7464,-6380.5,2195.48,0.5033
36,82,0.0662,116.8782,-5178.88,2197.96,0.5026
26,112,0.0662,116.8357,-6465.25,2197.16,0.5028
25,40,0.0661,116.6538,-8025.25,2193.74,0.5005
30,36,0.0661,116.6751,-7793.0,2194.14,0.5003
28,114,0.066,116.5092,-5904.75,2191.02,0.5031
43,77,0.066,116.4975,-5834.25,2190.8,0.5035
56,65,0.0659,116.1997,-5359.5,2185.2,0.5031
57,64,0.0659,116.1997,-5359.5,2185.2,0.5031
41,80,0.0659,116.3305,-5840.25,2187.66,0.5031
59,62,0.0659,116.1997,-5359.5,2185.2,0.5031
58,63,0.0659,116.1997,-5359.5,2185.2,0.5031
60,61,0.0659,116.1997,-5359.5,2185.2,0.5031
40,55,0.0658,116.0817,-5811.36,2182.98,0.5012
20,49,0.0658,116.0891,-7231.22,2183.12,0.5007
55,66,0.0657,115.8806,-5359.5,2179.2,0.5028
14,39,0.0657,115.9583,-7312.39,2180.66,0.4986
42,57,0.0656,115.7052,-6006.94,2175.9,0.5009
9,49,0.0655,115.5127,-8986.27,2172.28,0.4969
35,95,0.0654,115.4574,-5731.75,2171.24,0.5035
24,61,0.0654,115.3308,-5617.5,2168.86,0.5007
24,57,0.0653,115.1404,-5773.5,2165.28,0.4988
41,52,0.0653,115.1819,-6589.28,2166.06,0.5014
17,31,0.0653,115.267,-7985.14,2167.66,0.4972
32,102,0.0652,115.0192,-5611.0,2163.0,0.5024
30,69,0.0651,114.8969,-6557.64,2160.7,0.4997
47,66,0.0651,114.899,-5488.5,2160.74,0.5024
71,89,0.0651,114.916,-5589.28,2161.06,0.5066
25,33,0.0651,114.8161,-7387.25,2159.18,0.5016
31,102,0.0649,114.5247,-6125.0,2153.7,0.5024
28,34,0.0649,114.4438,-7741.66,2152.18,0.5016
29,33,0.0649,114.4438,-7741.66,2152.18,0.5016
30,101,0.0649,114.43,-5994.0,2151.92,0.5024
29,72,0.0648,114.2811,-6356.22,2149.12,0.4995
35,54,0.0648,114.3088,-6748.4,2149.64,0.5009
35,94,0.0647,114.1556,-5952.75,2146.76,0.5033
31,107,0.0647,114.1609,-6005.0,2146.86,0.5022
64,98,0.0646,113.9801,-5537.0,2143.46,0.5069
19,43,0.0646,113.9089,-7831.5,2142.12,0.4997
38,79,0.0646,114.0227,-5178.88,2144.26,0.5018
22,122,0.0646,114.045,-6762.0,2144.68,0.5037
27,117,0.0646,113.9408,-6082.25,2142.72,0.5026
35,78,0.0646,113.927,-5430.5,2142.46,0.5026
28,39,0.0645,113.793,-8270.5,2139.94,0.4997
67,92,0.0645,113.7728,-5536.78,2139.56,0.5075
50,72,0.0644,113.5516,-5346.5,2135.4,0.5033
29,30,0.0644,113.5973,-7910.75,2136.26,0.5003
25,55,0.0644,113.5983,-5603.0,2136.28,0.4988
14,56,0.0644,113.6473,-7784.5,2137.2,0.4957
33,40,0.0643,113.4037,-7234.25,2132.62,0.4984
26,51,0.0642,113.2804,-6269.0,2130.3,0.4984
27,110,0.0642,113.1931,-6280.5,2128.66,0.5024
38,87,0.0642,113.3378,-5494.36,2131.38,0.5031
38,86,0.0642,113.1931,-5307.08,2128.66,0.5033
20,94,0.0642,113.3282,-6479.64,2131.2,0.5005
27,111,0.0641,113.006,-6228.0,2125.14,0.5024
63,99,0.0641,113.0815,-5537.0,2126.56,0.5069
22,125,0.0641,113.1527,-6888.0,2127.9,0.5035
29,112,0.064,112.8688,-6169.0,2122.56,0.5022
1,94,0.064,112.8869,-8117.84,2122.9,0.5001
25,72,0.064,112.956,-6851.84,2124.2,0.5001
29,73,0.0639,112.7582,-5987.36,2120.48,0.4997
56,125,0.0639,112.8018,-6259.54,2121.3,0.5056
44,47,0.0639,112.7007,-6658.94,2119.4,0.5005
43,48,0.0639,112.7007,-6658.94,2119.4,0.5005
34,40,0.0638,112.6008,-6634.25,2117.52,0.4988
29,105,0.0638,112.6178,-6583.5,2117.84,0.5022
67,94,0.0638,112.4965,-5537.0,2115.56,0.5066
45,46,0.0638,112.5338,-6662.08,2116.26,0.5005
31,36,0.0638,112.5295,-7852.5,2116.18,0.4999
32,35,0.0638,112.5295,-7852.5,2116.18,0.4999
51,69,0.0637,112.4466,-5108.22,2114.62,0.5026
15,96,0.0637,112.4136,-7837.84,2114.0,0.4974
12,56,0.0636,112.1254,-6692.86,2108.58,0.4957
17,42,0.0636,112.1764,-8278.3,2109.54,0.4999
39,77,0.0636,112.169,-5134.75,2109.4,0.5018
30,41,0.0635,112.0531,-7045.0,2107.22,0.4991
22,124,0.0635,112.0679,-6762.0,2107.5,0.5033
10,49,0.0635,112.0392,-8997.59,2106.96,0.4965
1,21,0.0633,111.6564,-7234.25,2099.76,0.4887
17,52,0.0633,111.7521,-7544.28,2101.56,0.4986
21,92,0.0633,111.7702,-6410.94,2101.9,0.5001
5,14,0.0633,111.6425,-9936.47,2099.5,0.4953
36,94,0.0632,111.433,-5511.75,2095.56,0.5024
23,44,0.0632,111.5904,-7703.25,2098.52,0.5016
30,70,0.0632,111.5426,-6363.22,2097.62,0.4993
78,79,0.0631,111.3852,-5581.68,2094.66,0.5075
77,80,0.0631,111.3852,-5581.68,2094.66,0.5075
70,88,0.0631,111.3852,-5581.68,2094.66,0.5075
75,82,0.0631,111.3852,-5581.68,2094.66,0.5075
41,58,0.0631,111.3979,-6006.94,2094.9,0.5009
10,51,0.0631,111.2884,-7559.71,2092.84,0.4969
31,100,0.0631,111.3916,-5588.5,2094.78,0.5016
76,81,0.0631,111.3852,-5581.68,2094.66,0.5075
32,99,0.063,111.1544,-6173.0,2090.32,0.5022
63,98,0.063,111.114,-5348.0,2089.56,0.5073
40,76,0.0629,110.9725,-5198.75,2086.9,0.5018
46,53,0.0628,110.83,-5914.62,2084.22,0.5005
24,40,0.0628,110.8056,-7751.75,2083.76,0.5014
44,67,0.0628,110.7354,-5044.5,2082.44,0.5018
33,77,0.0627,110.6173,-5745.12,2080.22,0.5014
54,67,0.0627,110.6162,-5359.5,2080.2,0.5026
27,32,0.0627,110.5397,-8071.25,2078.76,0.5003
65,94,0.0626,110.4865,-5400.58,2077.76,0.5073
67,91,0.0626,110.4865,-5400.58,2077.76,0.5073
34,99,0.0626,110.4471,-5607.25,2077.02,0.5028
22,37,0.0625,110.3014,-7754.0,2074.28,0.5009
37,88,0.0624,110.0398,-5702.25,2069.36,0.5037
25,43,0.0624,110.109,-7989.75,2070.66,0.5012
15,97,0.0624,110.1004,-7837.84,2070.5,0.4974
22,36,0.0623,110.0037,-7364.5,2068.68,0.5007
1,90,0.0623,109.8729,-7857.62,2066.22,0.4991
14,53,0.0622,109.6676,-7241.5,2062.36,0.4976
36,74,0.0622,109.8271,-5843.98,2065.36,0.5022
32,78,0.0622,109.7931,-5745.12,2064.72,0.5014
22,47,0.0622,109.6878,-7191.6,2062.74,0.5009
63,97,0.0621,109.6091,-5719.08,2061.26,0.5075
28,115,0.0621,109.5761,-5905.25,2060.64,0.5028
24,124,0.062,109.3071,-6314.5,2055.58,0.5031
19,50,0.062,109.3305,-7723.32,2056.02,0.4997
66,110,0.062,109.3719,-6274.04,2056.8,0.5047
47,63,0.062,109.3528,-5274.0,2056.44,0.5024
27,113,0.0619,109.223,-6137.25,2054.0,0.5031
26,123,0.0619,109.1794,-5891.0,2053.18,0.5026
22,89,0.0618,109.0848,-6045.44,2051.4,0.4999
39,85,0.0617,108.9391,-5307.08,2048.66,0.5031
35,38,0.0617,108.937,-6605.75,2048.62,0.4986
63,115,0.0617,108.8934,-6248.04,2047.8,0.505
37,67,0.0617,108.8391,-6271.06,2046.78,0.5001
36,37,0.0617,108.937,-6605.75,2048.62,0.4986
30,104,0.0616,108.7189,-6473.0,2044.52,0.5024
42,67,0.0616,108.7381,-5252.5,2044.88,0.5022
54,124,0.0616,108.6966,-5672.74,2044.1,0.5066
61,63,0.0615,108.4903,-5188.5,2040.22,0.5037
60,64,0.0615,108.4903,-5188.5,2040.22,0.5037
52,58,0.0614,108.2521,-5496.0,2035.74,0.5016
26,82,0.0614,108.2595,-5456.25,2035.88,0.5009
54,64,0.0614,108.3573,-5168.75,2037.72,0.5028
24,45,0.0613,108.1457,-7629.6,2033.74,0.5007
23,89,0.0612,107.95,-5504.28,2030.06,0.5001
5,11,0.0612,107.9596,-8992.86,2030.24,0.495
33,59,0.0611,107.8692,-7194.8,2028.54,0.5005
41,71,0.0611,107.8213,-5095.2,2027.64,0.5022
28,53,0.0611,107.8373,-5493.47,2027.94,0.5003
120,125,0.061,107.5608,-7217.0,2022.74,0.5047
49,73,0.061,107.6607,-5346.5,2024.62,0.5031
36,76,0.061,107.6331,-5245.0,2024.1,0.5031
122,123,0.061,107.5608,-7217.0,2022.74,0.5047
72,88,0.061,107.6044,-5726.78,2023.56,0.5064
121,124,0.061,107.5608,-7217.0,2022.74,0.5047
119,126,0.061,107.5608,-7217.0,2022.74,0.5047
47,62,0.0609,107.4119,-5044.5,2019.94,0.5022
34,75,0.0609,107.4799,-5745.12,2021.22,0.5012
26,39,0.0609,107.4544,-7833.25,2020.74,0.5007
19,31,0.0609,107.5267,-7416.45,2022.1,0.4974
23,37,0.0609,107.4821,-7933.58,2021.26,0.5014
25,53,0.0608,107.2715,-6329.0,2017.3,0.498
12,48,0.0608,107.3108,-8064.01,2018.04,0.4982
29,42,0.0608,107.2406,-7095.0,2016.72,0.4986
26,83,0.0608,107.3459,-5606.0,2018.7,0.5003
53,57,0.0608,107.1885,-5496.0,2015.74,0.5014
24,46,0.0607,107.0088,-8004.98,2012.36,0.4988
27,83,0.0607,107.0258,-5522.16,2012.68,0.5012
23,123,0.0607,107.0109,-6506.5,2012.4,0.5039
29,80,0.0607,107.029,-5799.1,2012.74,0.5012
26,84,0.0607,107.1375,-5545.5,2014.78,0.5003
16,33,0.0606,106.9216,-7911.08,2010.72,0.4969
39,86,0.0606,106.9131,-5422.68,2010.56,0.5033
33,103,0.0606,106.8929,-5519.0,2010.18,0.5035
34,98,0.0605,106.8089,-5742.75,2008.6,0.5028
65,97,0.0605,106.6685,-5558.38,2005.96,0.5066
26,57,0.0604,106.5047,-5489.23,2002.88,0.5005
54,56,0.0604,106.5238,-5744.0,2003.24,0.5012
25,123,0.0603,106.3579,-6878.0,2000.12,0.5024
31,82,0.0603,106.3239,-5757.86,1999.48,0.5018
58,65,0.0602,106.2282,-5359.5,1997.68,0.5035
58,119,0.0602,106.2771,-6325.24,1998.6,0.5058
59,64,0.0602,106.2282,-5359.5,1997.68,0.5035
57,66,0.0602,106.2282,-5359.5,1997.68,0.5035
60,63,0.0602,106.2282,-5359.5,1997.68,0.5035
24,35,0.0602,106.1357,-7442.75,1995.94,0.5014
61,62,0.0602,106.2282,-5359.5,1997.68,0.5035
18,54,0.0602,106.2122,-7439.0,1997.38,0.4982
75,85,0.0601,105.9825,-6023.28,1993.06,0.5062
7,124,0.06,105.9155,-7926.68,1991.8,0.4997
2,71,0.06,105.8304,-7061.04,1990.2,0.4986
78,94,0.06,105.8889,-5973.04,1991.3,0.5052
32,104,0.06,105.789,-5676.5,1989.42,0.5026
37,87,0.06,105.7858,-5708.25,1989.36,0.5028
36,72,0.0599,105.6794,-5821.98,1987.36,0.5014
36,77,0.0599,105.7698,-5127.28,1989.06,0.502
5,12,0.0599,105.6549,-9257.7,1986.9,0.4961
31,62,0.0599,105.6613,-7311.82,1987.02,0.4999
14,55,0.0598,105.4582,-7633.0,1983.2,0.4965
39,63,0.0598,105.5497,-6280.42,1984.92,0.5003
50,60,0.0598,105.5401,-5394.0,1984.74,0.5022
15,98,0.0597,105.3742,-7547.72,1981.62,0.4976
51,71,0.0597,105.4157,-5359.5,1982.4,0.5028
13,41,0.0597,105.2965,-7747.39,1980.16,0.4988
66,93,0.0596,105.2221,-5697.58,1978.76,0.5073
58,120,0.0596,105.171,-5702.04,1977.8,0.5052
36,53,0.0596,105.0955,-6812.16,1976.38,0.5001
69,89,0.0596,105.2221,-5697.58,1978.76,0.5073
56,123,0.0596,105.0806,-5725.24,1976.1,0.5062
68,93,0.0596,105.1849,-5586.28,1978.06,0.5064
28,31,0.0595,105.0626,-8071.25,1975.76,0.5001
24,125,0.0595,105.003,-6500.0,1974.64,0.5028
43,46,0.0595,104.9839,-7482.56,1974.28,0.4995
44,45,0.0595,104.9839,-7482.56,1974.28,0.4995
69,88,0.0594,104.7435,-5361.5,1969.76,0.5071
45,47,0.0593,104.567,-6386.4,1966.44,0.5012
15,44,0.0593,104.6957,-8309.58,1968.86,0.4984
35,99,0.0592,104.501,-5247.75,1965.2,0.5028
43,49,0.0591,104.3543,-6386.4,1962.44,0.5009
44,59,0.059,104.0139,-5945.8,1956.04,0.5009
30,44,0.0589,103.847,-6576.5,1952.9,0.498
33,34,0.0589,103.8619,-8034.16,1953.18,0.4997
25,34,0.0589,103.9671,-7732.75,1955.16,0.5012
37,74,0.0589,103.9363,-5292.0,1954.58,0.5026
2,72,0.0588,103.7247,-7132.64,1950.6,0.4986
29,53,0.0588,103.7789,-5577.22,1951.62,0.5007
40,83,0.0587,103.4886,-5307.08,1946.16,0.5026
47,52,0.0586,103.3322,-5914.62,1943.22,0.5005
24,38,0.0586,103.3195,-8280.86,1942.98,0.5005
62,99,0.0586,103.4301,-5558.28,1945.06,0.5073
49,50,0.0586,103.3322,-5914.62,1943.22,0.5005
48,51,0.0586,103.3322,-5914.62,1943.22,0.5005
23,118,0.0585,103.1972,-6744.0,1940.68,0.5037
23,119,0.0585,103.1972,-6744.0,1940.68,0.5037
29,45,0.0585,103.1823,-6334.94,1940.4,0.4982
43,51,0.0584,102.9557,-5943.7,1936.14,0.5009
17,45,0.0584,102.9749,-7899.5,1936.5,0.4999
28,55,0.0584,102.9547,-5577.22,1936.12,0.5012
19,46,0.0584,102.9717,-7446.0,1936.44,0.5005
28,29,0.0584,103.0961,-7687.25,1938.78,0.5007
30,42,0.0584,102.9611,-6846.5,1936.24,0.4991
32,42,0.0582,102.7303,-6703.75,1931.9,0.4982
27,112,0.0582,102.6835,-6235.75,1931.02,0.5026
60,115,0.0582,102.7409,-5940.74,1932.1,0.5056
23,58,0.0582,102.7175,-6107.18,1931.66,0.4997
59,60,0.0581,102.4229,-5346.5,1926.12,0.5031
58,61,0.0581,102.4229,-5346.5,1926.12,0.5031
56,62,0.0581,102.5612,-5277.75,1928.72,0.5024
58,60,0.0581,102.5612,-5277.75,1928.72,0.5024
35,96,0.0581,102.525,-5742.75,1928.04,0.5024
55,63,0.0581,102.5612,-5277.75,1928.72,0.5024
35,77,0.0581,102.441,-5396.0,1926.46,0.5026
16,37,0.0581,102.5814,-8496.45,1929.1,0.4984
57,62,0.0581,102.4229,-5346.5,1926.12,0.5031
57,61,0.0581,102.5612,-5277.75,1928.72,0.5024
42,47,0.058,102.2453,-7482.56,1922.78,0.4993
41,48,0.058,102.2453,-7482.56,1922.78,0.4993
30,43,0.058,102.3432,-6895.75,1924.62,0.4984
40,49,0.058,102.2453,-7482.56,1922.78,0.4993
52,70,0.058,102.2517,-5359.5,1922.9,0.5031
53,69,0.058,102.2517,-5359.5,1922.9,0.5031
32,105,0.0578,102.0007,-5540.0,1918.18,0.5026
30,102,0.0576,101.6572,-6066.5,1911.72,0.5018
49,62,0.0576,101.6072,-5970.0,1910.78,0.5018
32,36,0.0575,101.4051,-7966.36,1906.98,0.4986
39,84,0.0575,101.3881,-5425.25,1906.66,0.5028
34,96,0.0575,101.5285,-6306.25,1909.3,0.5026
57,119,0.0575,101.4115,-5725.24,1907.1,0.5062
23,40,0.0574,101.302,-8420.3,1905.04,0.5003
26,42,0.0574,101.2392,-8091.75,1903.86,0.5003
42,51,0.0574,101.3456,-6441.98,1905.86,0.5014
41,81,0.0573,101.1488,-5613.25,1902.16,0.5031
31,101,0.0573,101.1839,-6173.0,1902.82,0.502
24,36,0.0573,101.1595,-7860.48,1902.36,0.5009
12,57,0.0573,101.0808,-6984.5,1900.88,0.4948
31,35,0.0573,101.1286,-7793.0,1901.78,0.5001
15,36,0.0572,100.9446,-8295.73,1898.32,0.4976
23,88,0.0572,101.0053,-5893.38,1899.46,0.4999
4,10,0.0572,100.934,-11279.55,1898.12,0.4934
74,83,0.0572,100.8564,-5581.68,1896.66,0.5073
1,81,0.0572,100.833,-7567.27,1896.22,0.4984
56,63,0.0572,100.9872,-5346.5,1899.12,0.5028
49,53,0.0571,100.7234,-5859.18,1894.16,0.5012
25,37,0.0571,100.6798,-7939.0,1893.34,0.5007
2,81,0.0571,100.7543,-7378.0,1894.74,0.4986
15,49,0.0571,100.7383,-7835.9,1894.44,0.498
26,31,0.0571,100.7298,-7731.75,1894.28,0.5007
27,30,0.0571,100.7032,-7732.25,1893.78,0.5005
48,54,0.0571,100.7234,-5859.18,1894.16,0.5012
33,41,0.0571,100.8223,-6645.75,1896.02,0.4984
27,109,0.057,100.5107,-6540.5,1890.16,0.5024
15,35,0.057,100.5852,-7964.74,1891.56,0.4978
15,42,0.057,100.6107,-8109.28,1892.04,0.4993
44,48,0.0569,100.3661,-6386.4,1887.44,0.5009
14,54,0.0569,100.3725,-7285.0,1887.56,0.4967
25,45,0.0569,100.4522,-8538.28,1889.06,0.498
37,75,0.0568,100.2661,-5342.5,1885.56,0.502
16,42,0.0567,100.096,-8415.1,1882.36,0.4991
59,105,0.0567,100.0268,-5558.28,1881.06,0.5066
25,85,0.0566,99.8737,-5493.5,1878.18,0.5005
56,67,0.0566,99.8471,-5359.5,1877.68,0.5035
42,62,0.0566,99.7865,-6044.8,1876.54,0.5016
124,126,0.0566,99.8769,-7730.0,1878.24,0.5041
31,98,0.0565,99.728,-5994.0,1875.44,0.5022
33,100,0.0565,99.7365,-5840.0,1875.6,0.5024
41,53,0.0564,99.5312,-5988.6,1871.74,0.5007
41,69,0.0564,99.4313,-5299.48,1869.86,0.5024
53,68,0.0564,99.5291,-5346.5,1871.7,0.5028
39,65,0.0562,99.2122,-6229.1,1865.74,0.5003
56,124,0.0562,99.0824,-6127.54,1863.3,0.5054
62,98,0.0562,99.0803,-5719.08,1863.26,0.5073
27,40,0.0561,99.0633,-8392.25,1862.94,0.5001
61,118,0.0561,98.9495,-6165.04,1860.8,0.5047
21,93,0.0561,99.0441,-6282.26,1862.58,0.4997
1,85,0.056,98.891,-7640.59,1859.7,0.4991
29,43,0.056,98.8123,-6907.0,1858.22,0.4988
25,84,0.0559,98.6868,-5440.98,1855.86,0.5001
15,92,0.0559,98.6964,-6848.8,1856.04,0.4969
22,48,0.0558,98.4145,-8143.75,1850.74,0.4995
25,80,0.0558,98.3837,-6710.18,1850.16,0.4986
26,46,0.0558,98.4975,-7381.04,1852.3,0.4995
28,113,0.0557,98.3231,-6255.5,1849.02,0.5026
23,41,0.0557,98.2178,-7965.75,1847.04,0.5005
21,46,0.0557,98.2699,-7811.32,1848.02,0.5007
26,36,0.0557,98.3401,-7820.5,1849.34,0.5007
40,82,0.0556,98.171,-5595.25,1846.16,0.5028
39,73,0.0556,98.1189,-5275.66,1845.18,0.5022
54,125,0.0556,98.0349,-5672.74,1843.6,0.5064
38,88,0.0556,98.1497,-5493.48,1845.76,0.5028
29,106,0.0556,98.037,-6626.5,1843.64,0.5016
64,109,0.0555,97.8594,-6112.04,1840.3,0.5052
23,62,0.0555,97.937,-6310.58,1841.76,0.4999
69,92,0.0554,97.7137,-5726.78,1837.56,0.5062
23,36,0.0554,97.8317,-7422.25,1839.78,0.5014
17,48,0.0554,97.8179,-7716.5,1839.52,0.4991
62,102,0.0553,97.6552,-6239.88,1836.46,0.5062
32,34,0.0553,97.6456,-7952.0,1836.28,0.5001
25,44,0.0553,97.5435,-7724.98,1834.36,0.5003
75,86,0.0553,97.5542,-6346.78,1834.56,0.5054
76,85,0.0553,97.5542,-6346.78,1834.56,0.5054
77,84,0.0553,97.5542,-6346.78,1834.56,0.5054
5,9,0.0553,97.6392,-10477.52,1836.16,0.4929
31,41,0.0552,97.3776,-6874.5,1831.24,0.4984
25,83,0.0552,97.3776,-5621.6,1831.24,0.4993
28,80,0.0551,97.1617,-5568.5,1827.18,0.5001
28,116,0.0551,97.2362,-6153.75,1828.58,0.5026
39,60,0.0551,97.2106,-6154.24,1828.1,0.5009
1,19,0.055,97.1181,-7830.1,1826.36,0.4868
43,60,0.055,97.1011,-5945.8,1826.04,0.5007
33,35,0.055,97.0713,-8047.86,1825.48,0.4986
85,86,0.0549,96.7959,-5973.04,1820.3,0.5052
82,89,0.0549,96.7959,-5973.04,1820.3,0.5052
83,88,0.0549,96.7959,-5973.04,1820.3,0.5052
84,87,0.0549,96.7959,-5973.04,1820.3,0.5052
44,83,0.0547,96.4577,-5137.5,1813.94,0.5033
27,118,0.0547,96.5555,-6267.75,1815.78,0.5022
28,54,0.0546,96.4013,-5726.96,1812.88,0.5001
33,101,0.0546,96.3024,-5630.0,1811.02,0.5026
28,56,0.0546,96.2832,-6197.68,1810.66,0.5012
76,96,0.0545,96.1843,-5984.54,1808.8,0.505
60,62,0.0545,96.1673,-5359.5,1808.48,0.5035
47,55,0.0545,96.1173,-5945.8,1807.54,0.5009
48,63,0.0544,95.9419,-5986.0,1804.24,0.5014
23,120,0.0543,95.8759,-6608.5,1803.0,0.5035
23,121,0.0543,95.8759,-6608.5,1803.0,0.5035
28,109,0.0542,95.6643,-6491.0,1799.02,0.5022
46,63,0.0542,95.6973,-5116.5,1799.64,0.502
16,39,0.0542,95.5824,-8752.76,1797.48,0.4993
38,64,0.0541,95.4729,-6197.92,1795.42,0.5001
17,49,0.0541,95.3931,-7357.5,1793.92,0.4997
25,81,0.0541,95.4431,-6546.98,1794.86,0.498
78,83,0.054,95.2144,-6346.78,1790.56,0.5052
79,82,0.054,95.2144,-6346.78,1790.56,0.5052
39,101,0.054,95.2431,-6125.74,1791.1,0.5024
80,81,0.054,95.2144,-6346.78,1790.56,0.5052
39,102,0.054,95.2431,-6125.74,1791.1,0.5024
21,48,0.0539,95.0953,-7680.02,1788.32,0.5005
33,39,0.0539,95.1113,-6969.25,1788.62,0.4984
44,70,0.0538,94.8783,-5488.5,1784.24,0.5022
61,100,0.0538,94.8794,-5719.08,1784.26,0.5071
73,84,0.0537,94.6933,-5697.58,1780.76,0.5071
73,87,0.0537,94.7358,-5968.78,1781.56,0.5062
68,90,0.0537,94.6933,-5697.58,1780.76,0.5071
72,85,0.0537,94.6933,-5697.58,1780.76,0.5071
36,97,0.0537,94.6635,-5432.75,1780.2,0.5026
62,113,0.0537,94.6688,-6112.04,1780.3,0.5052
19,52,0.0536,94.5721,-7511.5,1778.48,0.4988
31,43,0.0536,94.5678,-6703.75,1778.4,0.4978
43,56,0.0536,94.488,-6006.94,1776.9,0.5007
62,116,0.0536,94.5359,-6248.04,1777.8,0.5045
31,109,0.0536,94.5838,-5692.5,1778.7,0.5022
44,55,0.0536,94.488,-6006.94,1776.9,0.5007
19,44,0.0536,94.4891,-8056.5,1776.92,0.4997
31,42,0.0535,94.3136,-6789.25,1773.62,0.4984
35,37,0.0534,94.1541,-6987.25,1770.62,0.4982
60,103,0.0534,94.1775,-5558.28,1771.06,0.5071
34,38,0.0534,94.1541,-6987.25,1770.62,0.4982
61,101,0.0534,94.1775,-5558.28,1771.06,0.5071
26,58,0.0533,93.9818,-5702.46,1767.38,0.5014
1,89,0.0533,93.9999,-7857.62,1767.72,0.4988
28,117,0.0532,93.8329,-6189.75,1764.58,0.5018
73,88,0.0532,93.9382,-6733.78,1766.56,0.5056
59,65,0.0532,93.8084,-5188.5,1764.12,0.5035
58,66,0.0532,93.8084,-5188.5,1764.12,0.5035
27,58,0.0532,93.8106,-6438.18,1764.16,0.5009
3,72,0.0532,93.9095,-8650.22,1766.02,0.4959
35,98,0.0531,93.6128,-5373.25,1760.44,0.5022
24,34,0.0531,93.6521,-7576.25,1761.18,0.5005
27,45,0.0531,93.6585,-7066.0,1761.3,0.4993
52,69,0.0531,93.6383,-5346.5,1760.92,0.5026
45,69,0.0531,93.6287,-5488.5,1760.74,0.502
25,38,0.0531,93.7085,-8015.1,1762.24,0.5009
48,61,0.0531,93.6659,-5077.0,1761.44,0.5018
51,70,0.0531,93.6383,-5346.5,1760.92,0.5026
54,68,0.053,93.4936,-5359.5,1758.2,0.5028
70,93,0.053,93.433,-6346.78,1757.06,0.5052
73,89,0.053,93.433,-6346.78,1757.06,0.5052
44,75,0.053,93.4819,-6479.0,1757.98,0.5031
45,54,0.053,93.5309,-6006.94,1758.9,0.5005
14,96,0.053,93.4724,-7472.04,1757.8,0.4965
64,95,0.053,93.55,-5719.08,1759.26,0.5071
55,123,0.053,93.5628,-5556.84,1759.5,0.5064
1,87,0.053,93.5777,-7463.01,1759.78,0.4993
74,88,0.053,93.433,-6346.78,1757.06,0.5052
72,90,0.053,93.433,-6346.78,1757.06,0.5052
49,60,0.053,93.533,-5077.0,1758.94,0.5018
30,83,0.0529,93.4022,-5784.36,1756.48,0.5012
